10000, 49995000, 0.8835523939999348
20000, 19990000, 4.255501374999994
30000, 44985000, 10.859310237000045
40000, 79980000, 19.509970317999887
50000, 124975000, 33.020378172999926
60000, 179970000, 48.71326087300008
70000, 244965000, 72.48153848400011
80000, 319960000, 92.74055279200002
90000, 404955000, 121.70345629099984
100000, 499950000, 231.70345629099984
