1000, 499500, 0.8835523939999348
2000, 1999000, 4.255501374999994
3000, 4498500, 10.859310237000045
4000, 7998000, 19.509970317999887
5000, 12497500, 33.020378172999926
6000, 17997000, 48.71326087300008
7000, 24496500, 72.48153848400011
8000, 31996000, 92.74055279200002
9000, 40495500, 121.70345629099984
10000, 49995000, 160.74429164699995
