10000,2.834716130004381
20000,12.96004240300681
30000,26.38958780199755
40000,52.31594407001103
50000,102.57787877699593
60000,107.82852798899694
70000,195.42516386898933
80000,266.27725750999525
90000,245.3893531620124
100000,291.2116096259997
110000,546.752256836
120000,413.35733649900067
130000,490.9602592840092
140000,556.7265960579971
150000,662.9849817889917
160000,714.0817381749948
170000,1187.920068277992
180000,928.241339233995
190000,999.5158441879903
200000,1096.1035492250085
